Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,422203,Enplaned,422203,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6872,Thru / Transit * 2,13744,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,69925,Deplaned,69925,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,69912,Enplaned,69912,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2618,Thru / Transit * 2,5236,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9067,Deplaned,9067,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7608,Enplaned,7608,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,491,Thru / Transit * 2,982,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,12432,Deplaned,12432,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,14689,Enplaned,14689,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,129,Thru / Transit * 2,258,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,40510,Deplaned,40510,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,32238,Enplaned,32238,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,454,Thru / Transit * 2,908,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,9132,Deplaned,9132,2011,June
201106,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,10619,Enplaned,10619,2011,June
201106,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,139718,Deplaned,139718,2011,June
201106,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,144479,Enplaned,144479,2011,June
201106,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4581,Deplaned,4581,2011,June
201106,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,4823,Enplaned,4823,2011,June
201106,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9522,Deplaned,9522,2011,June
201106,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10250,Enplaned,10250,2011,June
201106,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,6961,Deplaned,6961,2011,June
201106,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7713,Enplaned,7713,2011,June
201107,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,5072,Deplaned,5072,2011,July
201107,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,4962,Enplaned,4962,2011,July
201107,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,3217,Deplaned,3217,2011,July
201107,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,2767,Enplaned,2767,2011,July
201107,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,21471,Deplaned,21471,2011,July
201107,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,20067,Enplaned,20067,2011,July
201107,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,16198,Deplaned,16198,2011,July
201107,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,15139,Enplaned,15139,2011,July
201107,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7627,Deplaned,7627,2011,July
201107,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6768,Enplaned,6768,2011,July
201107,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,19818,Deplaned,19818,2011,July
201107,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,17465,Enplaned,17465,2011,July
201107,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7690,Deplaned,7690,2011,July
201107,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7231,Enplaned,7231,2011,July
201107,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28778,Deplaned,28778,2011,July
201107,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28495,Enplaned,28495,2011,July
201107,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,36599,Deplaned,36599,2011,July
201107,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,35464,Enplaned,35464,2011,July
201107,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7273,Deplaned,7273,2011,July
201107,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7238,Enplaned,7238,2011,July
201107,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7310,Deplaned,7310,2011,July
201107,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5923,Enplaned,5923,2011,July
201107,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,143594,Deplaned,143594,2011,July
201107,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,137558,Enplaned,137558,2011,July
201107,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8877,Deplaned,8877,2011,July
201107,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8686,Enplaned,8686,2011,July
201107,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20350,Deplaned,20350,2011,July
201107,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,18200,Enplaned,18200,2011,July
201107,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,22739,Deplaned,22739,2011,July
201107,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19186,Enplaned,19186,2011,July
201107,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10928,Deplaned,10928,2011,July
201107,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9313,Enplaned,9313,2011,July
201107,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,142365,Deplaned,142365,2011,July
201107,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,149204,Enplaned,149204,2011,July
201107,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,6195,Deplaned,6195,2011,July
201107,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5258,Enplaned,5258,2011,July
201107,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,13702,Deplaned,13702,2011,July
201107,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11749,Enplaned,11749,2011,July
201107,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,G,9962,Deplaned,9962,2011,July
201107,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,9330,Enplaned,9330,2011,July
201107,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,21702,Deplaned,21702,2011,July
201107,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,21595,Enplaned,21595,2011,July
201107,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,7470,Deplaned,7470,2011,July
201107,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7412,Enplaned,7412,2011,July
201107,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5549,Deplaned,5549,2011,July
201107,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6669,Enplaned,6669,2011,July
201107,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6461,Deplaned,6461,2011,July
201107,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5190,Enplaned,5190,2011,July
201107,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,40041,Deplaned,40041,2011,July
201107,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,39277,Enplaned,39277,2011,July
201107,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,11724,Deplaned,11724,2011,July
201107,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,11099,Enplaned,11099,2011,July
201107,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,7062,Deplaned,7062,2011,July
201107,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6771,Enplaned,6771,2011,July
201107,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,3301,Deplaned,3301,2011,July
201107,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2817,Enplaned,2817,2011,July
201107,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,26024,Deplaned,26024,2011,July
201107,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,23658,Enplaned,23658,2011,July
201107,Mesa Airlines,YV,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,5356,Deplaned,5356,2011,July
201107,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,9710,Deplaned,9710,2011,July
201107,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,9918,Enplaned,9918,2011,July
201107,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,11771,Deplaned,11771,2011,July
201107,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8754,Enplaned,8754,2011,July
201107,Servisair,,Servisair,,Domestic,US,Deplaned,Low Fare,International,A,72,Deplaned,72,2011,July
201107,Servisair,,Servisair,,Domestic,US,Enplaned,Low Fare,International,A,193,Enplaned,193,2011,July
201107,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15778,Deplaned,15778,2011,July
201107,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13819,Enplaned,13819,2011,July
201107,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,18113,Deplaned,18113,2011,July
201107,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,17817,Enplaned,17817,2011,July
201107,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,132416,Deplaned,132416,2011,July
201107,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,131209,Enplaned,131209,2011,July
201107,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2543,Deplaned,2543,2011,July
201107,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,11468,Deplaned,11468,2011,July
201107,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,13596,Enplaned,13596,2011,July
201107,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,135100,Deplaned,135100,2011,July
201107,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,133176,Enplaned,133176,2011,July
201107,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,253,Thru / Transit * 2,506,2011,July
201107,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,5520,Deplaned,5520,2011,July
201107,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,5596,Enplaned,5596,2011,July
201107,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6783,Deplaned,6783,2011,July
201107,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6518,Enplaned,6518,2011,July
201107,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,6501,Deplaned,6501,2011,July
201107,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,6730,Enplaned,6730,2011,July
201107,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,76782,Deplaned,76782,2011,July
201107,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,75417,Enplaned,75417,2011,July
201107,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,85262,Deplaned,85262,2011,July
201107,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,83440,Enplaned,83440,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,23192,Deplaned,23192,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,24662,Enplaned,24662,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,23051,Deplaned,23051,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,22549,Enplaned,22549,2011,July
201108,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,20633,Deplaned,20633,2011,August
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,364,Thru / Transit * 2,728,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,437967,Deplaned,437967,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,428431,Enplaned,428431,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6908,Thru / Transit * 2,13816,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,76124,Deplaned,76124,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,65712,Enplaned,65712,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2540,Thru / Transit * 2,5080,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,8286,Deplaned,8286,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,9816,Enplaned,9816,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,689,Thru / Transit * 2,1378,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,15229,Deplaned,15229,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,14384,Enplaned,14384,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,141,Thru / Transit * 2,282,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,34419,Deplaned,34419,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,32421,Enplaned,32421,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,535,Thru / Transit * 2,1070,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,12683,Deplaned,12683,2011,July
201107,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,12400,Enplaned,12400,2011,July
201107,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,144501,Deplaned,144501,2011,July
201107,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,144668,Enplaned,144668,2011,July
201107,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5029,Deplaned,5029,2011,July
201107,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,4656,Enplaned,4656,2011,July
201107,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10817,Deplaned,10817,2011,July
